market_id,market,report_date,available_from,open_interest,lev_long,lev_short,lev_spread,am_long,am_short,dealer_long,dealer_short,loaded_at
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-09-26,2017-09-29,517813,68551,48864,60072,195791,94737,35620,123613,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-10-03,2017-10-06,531584,67026,51746,65691,200127,99173,39276,127245,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-10-10,2017-10-13,524781,73994,55408,58683,202741,98096,39266,129865,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-10-17,2017-10-20,522748,64743,55026,56342,206018,96600,40519,133280,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-10-24,2017-10-27,524248,64625,59014,60020,207086,98221,40488,130864,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-10-31,2017-11-03,531966,54837,62532,63221,215955,99055,39835,119985,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-11-07,2017-11-10,528613,56282,62099,58771,221560,99558,41866,130952,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-11-14,2017-11-17,554186,65232,70902,67978,224592,96010,42889,140762,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-11-21,2017-11-24,554238,50264,55246,71028,232698,101213,41521,195241,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-11-28,2017-12-01,596614,59901,67727,80001,240067,98289,41220,214492,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-12-05,2017-12-08,600891,60493,66242,81716,237168,100160,43411,212729,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-12-12,2017-12-15,580674,63366,55963,71596,235385,105546,43412,210982,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-12-19,2017-12-22,561933,59950,67850,56647,234936,105474,48645,210940,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-12-26,2017-12-29,570775,68942,74305,55227,230176,105977,48127,215027,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-01-02,2018-01-05,632080,91042,65754,66707,239268,107555,53773,257313,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-01-09,2018-01-12,631130,98315,57218,52892,260969,110868,48140,294045,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-01-16,2018-01-19,689429,97331,65945,71797,269192,117501,61009,298793,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-01-23,2018-01-26,711510,107489,61242,77332,270108,118408,64218,324340,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-01-30,2018-02-02,728311,106706,44494,88222,262440,118127,68982,333042,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-02-06,2018-02-09,722138,100811,45020,88355,262913,119066,72359,324819,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-02-13,2018-02-16,652721,84788,45788,59731,252260,116054,75959,312053,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-02-20,2018-02-23,661807,80727,48003,61946,251282,111736,80777,308661,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-02-27,2018-03-02,666606,86808,49678,63199,241092,110419,80953,301763,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-03-06,2018-03-09,654353,69977,44821,67820,244660,104771,87557,304133,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-03-13,2018-03-16,654157,74030,43901,65437,247756,100414,84651,303808,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-03-20,2018-03-23,570580,69931,51772,51004,239310,89085,43529,260624,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-03-27,2018-03-30,591839,77755,59368,53590,244998,83798,44511,272168,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-04-03,2018-04-06,572873,67945,53435,52031,242558,81508,42182,260679,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-04-10,2018-04-13,566657,74846,54137,40410,252423,79746,36229,278760,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-04-17,2018-04-20,566606,75075,51622,39589,256767,78617,37528,279820,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-04-24,2018-04-27,562555,53179,49895,46897,262313,77976,38020,263901,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-05-01,2018-05-04,608298,59243,59345,63307,269464,79463,41335,267147,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-05-08,2018-05-11,603408,66655,61776,53585,264187,89031,48973,263613,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-05-15,2018-05-18,596415,51134,61317,56837,261717,91104,56509,242682,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-05-22,2018-05-25,626265,49238,66454,71078,262992,95606,62933,238194,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-05-29,2018-06-01,687144,60535,80385,87999,251803,102890,77836,236408,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-06-05,2018-06-08,700377,52570,93069,86866,258348,108509,91593,219066,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-06-12,2018-06-15,680977,44995,93668,57813,275773,113005,92847,228448,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-06-19,2018-06-22,575576,35528,92927,62006,263856,116316,50966,160062,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-06-26,2018-06-29,577795,33897,97042,60105,267488,118619,50441,157458,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-07-03,2018-07-06,581181,37610,97208,61477,261405,117390,51727,159016,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-07-10,2018-07-13,544672,35412,106707,41662,250487,115013,59798,140597,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-07-17,2018-07-20,560086,32389,102254,43303,265630,115126,58657,156471,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-07-24,2018-07-27,569003,33242,101643,44977,269132,114948,55410,163989,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-07-31,2018-08-03,568317,33095,100493,42865,274052,115215,45769,169251,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-08-07,2018-08-10,574969,33133,115286,43331,275264,121491,50151,147023,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-08-14,2018-08-17,627884,46368,133806,62529,273879,126527,49428,136961,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-08-21,2018-08-24,621046,40385,143208,56370,275859,128948,68282,131574,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-08-28,2018-08-31,615823,29482,131034,59008,274417,125815,63668,139003,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-09-04,2018-09-07,622348,30125,121971,61477,276732,125292,55497,147115,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-09-11,2018-09-14,612486,28794,102814,48172,266623,123512,56575,142677,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-09-18,2018-09-21,525299,33133,108519,38359,269939,129321,21967,106534,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-09-25,2018-09-28,544300,30857,117892,44178,276252,127563,22093,124366,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-10-02,2018-10-05,555517,37190,116519,49069,274539,131849,24485,116340,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-10-09,2018-10-12,553282,33494,117678,44745,275364,142343,25819,105672,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-10-16,2018-10-19,532383,25959,110312,42169,280817,142083,25399,102722,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-10-23,2018-10-26,560984,29517,118962,45876,282561,148544,30202,99269,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-10-30,2018-11-02,592036,36770,124977,54233,279566,152931,36503,98807,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-11-06,2018-11-09,590939,26200,128945,50592,290681,156326,34831,97521,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-11-13,2018-11-16,590543,37627,130664,47028,302319,158793,41516,104856,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-11-20,2018-11-23,598856,32541,137102,48458,297487,159944,37548,93888,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-11-27,2018-11-30,604473,24862,138673,52058,298722,160764,35819,95490,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-12-04,2018-12-07,614890,27859,130924,60612,295577,167628,40689,95937,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-12-11,2018-12-14,664537,27931,125834,46444,298189,170329,39042,96454,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-12-18,2018-12-21,557285,24203,113950,45937,300669,181965,42905,98354,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-12-24,2018-12-27,560867,22723,118142,43575,305650,177999,40825,108270,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-12-31,2019-01-03,557374,24879,115499,44358,306440,176610,42412,110673,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2019-01-08,2019-01-11,560517,27916,114515,39044,310890,167386,41492,130197,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2019-01-15,2019-01-18,577651,30285,113877,43498,313084,161096,38825,141852,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2019-01-22,2019-01-25,580434,27581,113456,41890,316523,162041,38211,141216,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2019-01-29,2019-02-01,578374,27750,112451,43871,316000,159807,38255,141365,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2019-02-05,2019-02-08,571998,27360,108815,35546,318264,156898,35037,147313,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2019-02-12,2019-02-15,586629,34103,122992,36467,312889,167931,43249,127555,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2019-02-19,2019-02-22,590474,27130,122454,40674,310388,168883,45420,120792,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2019-02-26,2019-03-01,584331,27830,112978,42677,300997,174194,48407,116155,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2019-03-05,2019-03-08,600510,41448,125570,40897,299676,176966,50663,109202,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2019-03-12,2019-03-15,585955,30319,120368,42779,293631,179661,56345,92732,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2019-03-19,2019-03-22,530038,23709,115268,34310,295341,173527,32943,75048,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2019-03-26,2019-03-29,544893,24084,119915,37228,295012,166804,31780,80628,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2019-04-02,2019-04-05,565421,23619,139301,42904,294989,174740,36526,66172,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2019-04-09,2019-04-12,547667,22349,136141,36664,292596,169968,36809,70848,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2019-04-16,2019-04-19,553608,24516,135285,37906,298177,165069,36176,80910,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2019-04-23,2019-04-26,569620,28897,142807,41398,297957,166053,38476,76340,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2019-04-30,2019-05-03,586672,27305,147906,48150,303882,168367,36522,72762,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2019-05-07,2019-05-10,573680,25971,150589,40933,305558,163094,40485,78234,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2019-05-14,2019-05-17,556741,25262,146244,36343,301180,155196,36646,82252,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2019-05-21,2019-05-24,572863,26318,146259,41708,305941,160477,38496,87125,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2019-05-28,2019-05-31,595571,26737,143708,50219,302501,162324,37984,88550,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2019-06-04,2019-06-07,586063,28699,135850,52540,302117,163913,33238,96332,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2019-06-11,2019-06-14,597323,21916,135787,43862,304246,152926,34360,105980,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2019-06-18,2019-06-21,559379,25787,124641,39886,298115,151290,36545,123994,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2019-06-25,2019-06-28,590267,27985,127955,49856,310998,146568,35092,139306,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2019-07-02,2019-07-05,583643,26170,120729,46678,315600,144850,35869,145040,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2019-07-09,2019-07-12,572518,26945,126234,35576,311492,152580,38956,139222,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2019-07-16,2019-07-19,595995,29734,128172,38186,315494,157934,39098,138694,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2019-07-23,2019-07-26,610661,29915,135701,41549,320004,161148,44344,131674,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2019-07-30,2019-08-02,633289,29101,142168,45780,335412,175942,46490,125599,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2019-08-06,2019-08-09,618928,34831,128576,45337,316678,186394,48038,113319,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2019-08-13,2019-08-16,613825,23310,137998,41425,342586,165998,42152,130819,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2019-08-20,2019-08-23,613127,25151,127412,44402,337978,167097,38593,135960,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2019-08-27,2019-08-30,600158,26620,124138,52502,314852,164652,39774,122691,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2019-09-03,2019-09-06,652161,38698,142256,68897,310179,165713,43720,113994,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2019-09-10,2019-09-13,653359,31153,136788,54428,300124,166171,49210,101965,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2019-09-17,2019-09-20,578380,26727,140045,44936,293538,166985,47267,95746,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2019-09-24,2019-09-27,578955,23850,123904,48018,295492,167033,43763,100970,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2019-10-01,2019-10-04,601576,33001,138713,54485,293905,174971,44630,95177,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2019-10-08,2019-10-11,570835,31214,146828,35649,301561,171883,46868,91792,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2019-10-15,2019-10-18,575023,29341,138357,35339,307510,169066,44874,105555,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2019-10-22,2019-10-25,593975,34685,136175,39390,317716,158850,38246,135095,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2019-10-29,2019-11-01,599252,37390,136234,36454,328896,159637,36894,143692,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2019-11-05,2019-11-08,624202,36610,145206,38513,349233,155974,36947,155173,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2019-11-12,2019-11-15,616392,34839,139293,32553,352114,166555,36539,158494,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2019-11-19,2019-11-22,625648,41282,132717,33175,351263,176064,38760,155023,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2019-11-26,2019-11-29,629940,39255,142229,33283,349348,174770,37752,150316,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2019-12-03,2019-12-06,648810,42546,138845,40814,351142,181032,34798,151730,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2019-12-10,2019-12-13,690434,42484,148154,35489,347922,172020,33579,144468,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2019-12-17,2019-12-20,591708,37344,148952,34122,343415,161160,30597,137064,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2019-12-24,2019-12-27,582686,36759,159947,27644,338667,153890,27388,134042,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2019-12-31,2020-01-03,616838,38707,171744,38512,340992,146204,30439,144120,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2020-01-07,2020-01-10,597223,34531,161717,29432,347024,139526,27358,157899,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2020-01-14,2020-01-17,614421,34101,152981,31218,346822,148520,28856,164101,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2020-01-21,2020-01-24,627893,35869,148632,34443,352307,154005,27170,168574,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2020-01-28,2020-01-31,655157,44829,164221,39524,358122,171023,31307,159864,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2020-02-04,2020-02-07,651676,35186,169744,39025,364434,171118,30968,148777,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2020-02-11,2020-02-14,672682,37897,181333,42375,380551,168458,28118,146901,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2020-02-18,2020-02-21,696623,40557,190964,53186,370661,171014,32112,137883,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2020-02-25,2020-02-28,710390,36821,200472,60464,381509,173149,32607,121644,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2020-03-03,2020-03-06,752287,34078,189677,74172,392199,143962,27479,166797,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2020-03-10,2020-03-13,754022,31321,146560,75001,410321,104821,30842,281237,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2020-03-17,2020-03-20,680940,33460,105254,61523,386796,96783,35764,305847,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2020-03-24,2020-03-27,666348,34561,88898,67617,357095,92337,39079,295115,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2020-03-31,2020-04-03,634755,37599,81809,57825,343860,84567,37332,300165,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2020-04-07,2020-04-10,615155,41908,77209,45276,338701,88217,34240,309683,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2020-04-14,2020-04-17,600593,44420,72053,42770,332058,86510,33447,308632,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2020-04-21,2020-04-24,608534,47475,71751,45238,332992,86677,32469,306642,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2020-04-28,2020-05-01,608104,48884,72851,46736,324364,91100,37307,295383,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2020-05-05,2020-05-08,605228,46999,76821,48100,319310,93527,39973,287078,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2020-05-12,2020-05-15,598612,45390,76526,37796,321092,98356,45280,286831,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2020-05-19,2020-05-22,601044,43156,78905,38946,322760,105987,43393,280817,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2020-05-26,2020-05-29,609350,46896,81847,38717,331228,107358,39633,288035,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2020-06-02,2020-06-05,648551,45340,84075,47519,336408,98931,40137,304086,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2020-06-09,2020-06-12,655042,50063,85692,38938,344358,87666,35864,329075,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2020-06-16,2020-06-19,637313,46626,67870,38178,348453,89976,26279,336032,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2020-06-23,2020-06-26,648743,48658,68319,39718,349974,91563,27207,344346,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2020-06-30,2020-07-03,643597,40337,73975,41509,354902,92595,26615,336789,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2020-07-07,2020-07-10,646323,44949,75760,34951,358628,84682,25755,356371,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2020-07-14,2020-07-17,667904,48181,80775,41527,379793,77355,25700,373091,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2020-07-21,2020-07-24,710896,54568,71975,50358,393950,72713,25654,411088,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2020-07-28,2020-07-31,768384,74588,80775,62233,408321,70588,26794,457365,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2020-08-04,2020-08-07,795353,85507,74460,66345,408571,70344,27064,486005,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2020-08-11,2020-08-14,776236,90671,65307,50749,409172,69270,27405,498181,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2020-08-18,2020-08-21,785166,87900,61821,56622,415172,69421,28478,502432,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2020-08-25,2020-08-28,780921,81651,51052,54497,415545,76281,28777,501061,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2020-09-01,2020-09-04,777335,78604,52845,54438,408832,81941,31655,486854,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2020-09-08,2020-09-11,742850,78417,53298,39152,400539,85939,29375,467205,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2020-09-15,2020-09-18,710489,64829,48407,37177,394296,90661,29744,446751,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2020-09-22,2020-09-25,725636,72860,54454,38562,390443,89787,29146,446358,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2020-09-29,2020-10-02,717952,76449,48687,40600,376634,91605,29818,441227,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2020-10-06,2020-10-09,711773,67495,49604,39025,377469,77119,31341,450804,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2020-10-13,2020-10-16,693634,62692,55800,30244,376671,72095,30249,441230,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2020-10-20,2020-10-23,698840,66002,56265,35223,369724,72981,30926,441359,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2020-10-27,2020-10-30,691570,60052,55205,35539,364357,72920,34790,432143,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2020-11-03,2020-11-06,680961,49014,60348,31385,364392,78274,44801,417568,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2020-11-10,2020-11-13,683948,54514,60225,29015,372113,75943,42330,427438,2026-08-04 20:52:31.108629
eur,EURO FX - CHICAGO MERCANTILE EXCHANGE,2020-11-17,2020-11-20,686966,54261,60789,30712,373792,70824,42220,430127,2026-08-04 20:52:31.108629
